City,Pending,Rejected,Verified,address,admissions_email,admissions_page,business_name,category,city,completeness_score,confidence_score,contact_page,country,coverImage,coverimage,createdAt,created_at,created_by_agent,data_last_verified_date,data_quality,dedupe_key,description,descriptionAr,descriptionKu,descriptionar,descriptionku,distance,email,external_id,external_source_id,facebook,fsq_id,governorate,governorate_seed,id,imageUrl,imageurl,instagram,institution_id,institution_name,institution_type,isFeatured,isPremium,isVerified,is_active,is_suspicious,last_seen_at,lat,latitude,linkedin,lng,longitude,main_email,main_phone,maps_url,name,nameAr,nameKu,name_en,namear,nameku,needs_review,normalized_address,normalized_facebook,normalized_instagram,normalized_name,normalized_phone,normalized_website,notes,official_source_1,official_source_2,official_source_3,official_website,openHours,openhours,original_phone,phone,phone_status,priceRange,pricerange,public_private,rating,raw_data,registrar_email,registrar_page,reviewCount,scraped_at,search_tags,source,source_confidence,source_file,source_name,status,subcategory,tags,telegram,type,updated_at,verification_status,verified,website,whatsapp,whatsapp_public_link,x_twitter,youtube,﻿name
,,,,"341-138, قضاء أربيل",,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_6619106621,,,osm_node_6619106621,Erbil,,1bc2f050-22c3-49ee-bcfe-a3213cd57685,,,,,,,,,,,True,,,36.15369550,,,44.03136180,,,,مارکێتی ھۆگر,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مارکێتی ھۆگر"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44001"", ""all_phones"": []}, ""name:ckb"": ""مارکێتی ھۆگر"", ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:street"": ""341-138"", ""addr:country"": ""IQ"", ""payment:cash"": ""yes"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Cafe,Erbil,,,,Iraq,,,,2026-04-02 12:21:58.724853+00,,,partial,,,,,,,,,,,,,Erbil,,1be5733f-93dd-452d-aa7d-ff37c348b013,,,,,,,,,,,True,,,36.18736100,,,44.06104340,,,,kogay gulyaz,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""kogay gulyaz"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}, ""name:ar"": ""kogay gulyaz""}",,,,2026-04-02 12:21:58.724853+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:58.724853+00,,false,,,,,,
,,,,,,,,Cafe,هەولێر,,,,Iraq,,,,2026-04-02 12:21:56.951869+00,,,partial,,,,,,,,,,,,,Erbil,,1bf3bbcb-466d-4635-ad8b-1c0eca888fc8,,,,,,,,,,,True,,,36.14276920,,,44.03334870,,,,نانەواخانەی فامیلی,,,Family Bakery,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""نانەواخانەی فامیلی"", ""shop"": ""bakery"", ""_extra"": {""name_ku"": ""نانەواخانەی فامیلی"", ""all_phones"": [], ""opening_hours"": ""Mo-Su 07:00-20:00""}, ""name:ar"": ""مخبز فاميلي"", ""name:en"": ""Family Bakery"", ""name:ku"": ""نانەواخانەی فامیلی"", ""name:ckb"": ""نانەواخانەی فامیلی"", ""addr:city"": ""هەولێر"", ""payment:cash"": ""yes"", ""opening_hours"": ""Mo-Su 07:00-20:00""}",,,,2026-04-02 12:21:56.951869+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:56.951869+00,,false,,,,,,
,,,,"شەقامی ئیسکان, قضاء أربيل",,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_5079435222,,,osm_node_5079435222,Erbil,,1c10c683-773d-4e0f-8171-8fa6a3837e9f,,,,,,,,,,,True,,,36.17779880,,,44.01820280,,,,وكيل غذائية (طحين وزيت,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""وكيل غذائية (طحين وزيت"", ""shop"": ""convenience"", ""_extra"": {""postcode"": ""44001"", ""all_phones"": []}, ""name:ar"": ""وكيل غذائية (طحين وزيت"", ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:street"": ""شەقامی ئیسکان"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,07501737550,,,,Shop/Retail,Erbil,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_11898211369,,,osm_node_11898211369,Erbil,,1c18887e-549a-4122-ae1d-ba6f3a3ba8af,,,,,,,,,,,True,,,36.19907070,,,44.06302810,,,,مارکێتی سوڵتان,,,sultan market,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مارکێتی سوڵتان"", ""shop"": ""supermarket"", ""_extra"": {""all_phones"": []}, ""name:en"": ""sultan market"", ""addr:housenumber"": ""07501737550""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,اليرموك الداخلية,,,,Restaurant,Baghdad,,,,Iraq,,,,2026-04-02 19:30:01.461163+00,,,real,,,,,,,,,,,,,Baghdad,,1c2eff75-8711-4d83-a832-1ca472a2dcec,,,,,,,,,,,True,,,33.29617960,,,44.32867780,,,,بايت بركر,,,Bite Burger,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""بايت بركر"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant"", ""name:en"": ""Bite Burger"", ""addr:street"": ""اليرموك الداخلية""}",,,,2026-04-02 19:30:01.461163+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:01.461163+00,,false,,,,,,
,,,,,,,,Cafe,Sulaymaniyah,,,,Iraq,,,,2026-04-02 11:32:21.097018+00,,,partial,,,,,,,,,,,,,Sulaymaniyah,,1c42d54c-e52b-44ef-a106-8664bcb63714,,,,,,,,,,,True,,,35.58446200,,,45.33170980,,,,سەموونخانەی ئامانج,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""سەموونخانەی ئامانج"", ""shop"": ""bakery"", ""_extra"": {""name_ku"": ""صمون خانه ي ئامانج"", ""all_phones"": []}, ""name:ku"": ""صمون خانه ي ئامانج""}",,,,2026-04-02 11:32:21.097018+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 11:32:21.097018+00,,false,,,,,,
,,,,الأعظمية,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:13.788806+00,,,real,,,,,,,,,,,,,Baghdad,,1c44b36f-fd09-4caf-9c84-524d74cc9d80,,,,,,,,,,,True,,,33.37693650,,,44.36493870,,,,فوال الشام,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""فوال الشام"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""الأعظمية"", ""addr:neighbourhood:en"": ""Adhamiya""}",,,,2026-04-02 19:30:13.788806+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:13.788806+00,,false,,,,,,
,,,,14 تموز,,,,Cafe,Basra,,,,Iraq,,,,2026-04-02 14:58:44.408976+00,,,partial,,,,,,,,,osm_node_5678345342,,,osm_node_5678345342,Basra,,1c965f08-a93f-4f62-98d8-65005aed2789,,,,,,,,,,,True,,,30.50424500,,,47.83213520,,,,مارينا كوفي شوب,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مارينا كوفي شوب"", ""_extra"": {""name_ku"": ""Marina cafe"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:ku"": ""Marina cafe"", ""addr:street"": ""14 تموز""}",,,,2026-04-02 14:58:44.408976+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 14:58:44.408976+00,,false,,,,,,
,,,,,,,,Restaurant,Baghdad,,,,Iraq,,,,2026-04-02 19:30:09.208426+00,,,partial,,,,,,,,,,,,,Baghdad,,1c9c056b-7105-4926-9c24-449e58946b49,,,,,,,,,,,True,,,33.31214760,,,44.36430320,,,,Hardee's,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""Hardee's"", ""brand"": ""Hardee's"", ""layer"": ""2"", ""_extra"": {""cuisine"": ""burger"", ""operator"": ""Hardee's"", ""all_phones"": []}, ""amenity"": ""fast_food"", ""cuisine"": ""burger"", ""takeaway"": ""yes"", ""brand:wikidata"": ""Q1585088"", ""brand:wikipedia"": ""en:Hardee's""}",,,,2026-04-02 19:30:09.208426+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:09.208426+00,,false,,,,,,
,,,,اليرموك,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:01.461163+00,,,real,,,,,,,,,,,,,Baghdad,,1ccf0fec-e8a0-4ac6-b22d-ff09d2cba1a1,,,,,,,,,,,True,,,33.29574320,,,44.33631920,,,,مكسيكو ستي,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مكسيكو ستي"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""اليرموك"", ""addr:neighbourhood:en"": ""Yarmouk""}",,,,2026-04-02 19:30:01.461163+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:01.461163+00,,false,,,,,,
,,,,,,,,Shop/Retail,Erbil,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_13408626101,,,osm_node_13408626101,Erbil,,1ce1a701-b103-4647-850a-e7a57aebeef3,,,,,,,,,,,True,,,36.18844250,,,44.07845310,,,,Kornish Market,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""Kornish Market"", ""shop"": ""supermarket"", ""_extra"": {""all_phones"": []}}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Restaurant,Baghdad,,,,Iraq,,,,2026-04-02 19:30:03.79537+00,,,partial,,,,,,,,,,,,,Baghdad,,1ce7cba7-bda3-4466-85aa-34e4a22dd2f9,,,,,,,,,,,True,,,33.31494820,,,44.33839600,,,,Center Point Resturant/مطعم سنتر بوينت,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""Center Point Resturant/مطعم سنتر بوينت"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant"", ""name:ar"": ""Center Point Resturant/مطعم سنتر بوينت""}",,,,2026-04-02 19:30:03.79537+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:03.79537+00,,false,,,,,,
,,,,قضاء أربيل,,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_8226595420,,,osm_node_8226595420,Erbil,,1cfa81fc-acf5-4cea-8cee-1f75a75e7f17,,,,,,,,,,,True,,,36.24143080,,,43.98556870,,,,ايكال,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""ايكال"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44003"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:town"": ""عنكاوا"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44003"", ""addr:subdistrict"": ""ناحية عنكاوا""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Shop/Retail,شاوێس,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_5382615622,,,osm_node_5382615622,Erbil,,1d005591-9f36-4ede-8aaa-7ccd1feb72ba,,,,,,,,,,,True,,,36.24488470,,,44.09596550,,,,ماركت أحمد,,,Market Ahmad,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""ماركت أحمد"", ""shop"": ""supermarket"", ""phone"": ""09647503665181"", ""_extra"": {""operator"": ""أحمد"", ""postcode"": ""44000"", ""all_phones"": [""09647503665181""], ""opening_hours"": ""24/7""}, ""name:ar"": ""ماركت أحمد"", ""name:en"": ""Market Ahmad"", ""operator"": ""أحمد"", ""addr:city"": ""شاوێس"", ""addr:place"": ""قەزای ناوەندی هەولێر"", ""operator:ar"": ""أحمد"", ""operator:en"": ""Ahmad"", ""payment:cash"": ""yes"", ""addr:postcode"": ""44000"", ""opening_hours"": ""24/7""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,havalan 20 yakam,,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_11657135748,,,osm_node_11657135748,Erbil,,1d06e3f3-cee4-4773-8178-016bd5b239c6,,,,,,,,,,,True,,,36.17244000,,,44.04471600,,,,market Elaf,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""market Elaf"", ""shop"": ""convenience"", ""_extra"": {""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:full"": ""havalan 20 yakam"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,قضاء أربيل,,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_6652839170,,,osm_node_6652839170,Erbil,,1d0743d5-63f7-4cf4-aed4-f5450affc7cc,,,,,,,,,,,True,,,36.16549890,,,44.04478700,,,,سوزي كوباني,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""سوزي كوباني"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44001"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,"جۆت سایدی زەیتوونە, قضاء أربيل",,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_6682611482,,,osm_node_6682611482,Erbil,,1d1ede84-6760-461a-ba96-9995e23b845e,,,,,,,,,,,True,,,36.14829360,,,44.05899490,,,,لازيا 4,,,Lazya super market,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""لازيا 4"", ""shop"": ""supermarket"", ""_extra"": {""name_ku"": ""سوپەر ماڕکێتێ لازیا"", ""operator"": ""لازيا4"", ""postcode"": ""44001"", ""all_phones"": [], ""opening_hours"": ""24/7""}, ""name:en"": ""Lazya super market"", ""name:ku"": ""سوپەر ماڕکێتێ لازیا"", ""operator"": ""لازيا4"", ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:street"": ""جۆت سایدی زەیتوونە"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001"", ""opening_hours"": ""24/7""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Cafe,Basra,,,,Iraq,,,,2026-04-02 14:58:44.408976+00,,,partial,,,,,,,,,osm_node_7446966886,,,osm_node_7446966886,Basra,,1d2ed7cf-77c3-4146-8e72-37da99cc2438,,,,,,,,,,,True,,,30.50074940,,,47.82759370,,,,فري تايم كوفي,,,Free Time Cafe,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""فري تايم كوفي"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:ar"": ""فري تايم كوفي"", ""name:en"": ""Free Time Cafe""}",,,,2026-04-02 14:58:44.408976+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 14:58:44.408976+00,,false,,,,,,
,,,,,,,,Shop/Retail,Erbil,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_8226595435,,,osm_node_8226595435,Erbil,,1d717ea0-26a6-48ca-99db-b0b7bcf8e39c,,,,,,,,,,,True,,,36.21562380,,,44.07824430,,,,ماموستا,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""ماموستا"", ""shop"": ""supermarket"", ""_extra"": {""all_phones"": []}}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Restaurant,Sulaymaniyah,,,,Iraq,,,,2026-04-02 16:34:53.314024+00,,,partial,,,,,,,,,osm_node_4685157702,,,osm_node_4685157702,Sulaymaniyah,,1d76d58b-c301-4f2a-ac67-269feaf311d7,,,,,,,,,,,True,,,35.57161310,,,45.45628780,,,,سەردار,,,Sardar restaurant,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""سەردار"", ""_extra"": {""name_ku"": ""چێشتخانەی سەردار"", ""all_phones"": []}, ""amenity"": ""restaurant"", ""name:en"": ""Sardar restaurant"", ""name:ku"": ""چێشتخانەی سەردار""}",,,,2026-04-02 16:34:53.314024+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 16:34:53.314024+00,,false,,,,,,
,,,,,,,,Restaurant,Sulaymaniyah,,,,Iraq,,,,2026-04-02 16:34:53.314024+00,,,partial,,,,,,,,,osm_node_7355127087,,,osm_node_7355127087,Sulaymaniyah,,1da3aab2-da35-4bc3-93b8-1c45db3d049d,,,,,,,,,,,True,,,35.56833310,,,45.45276130,,,,خواردمەنی سازی,,,sazy fast food,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""خواردمەنی سازی"", ""_extra"": {""name_ku"": ""سازي كص و بيتزا"", ""all_phones"": []}, ""amenity"": ""restaurant"", ""name:en"": ""sazy fast food"", ""name:ku"": ""سازي كص و بيتزا""}",,,,2026-04-02 16:34:53.314024+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 16:34:53.314024+00,,false,,,,,,
,,,,شارۆچکەی ناوەندیی هەولێر,,,,Cafe,هەولێر,,,,Iraq,,,,2026-04-02 12:21:56.39034+00,,,real,,,,,,,,,,,,,Erbil,,1db30e95-10d4-4915-901a-cab9131718f8,,,,,,,,,,,True,,,36.13026460,,,44.03773860,,,,سەمونخانەی بەردیی ڕۆشنبیری,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""سەمونخانەی بەردیی ڕۆشنبیری"", ""shop"": ""bakery"", ""_extra"": {""name_ku"": ""سەمونخانەی بەردیی ڕۆشنبیری"", ""postcode"": ""44001"", ""all_phones"": [], ""opening_hours"": ""Mo-Su 05:00-20:00""}, ""name:ku"": ""سەمونخانەی بەردیی ڕۆشنبیری"", ""toilets"": ""no"", ""stroller"": ""no"", ""addr:city"": ""هەولێر"", ""addr:state"": ""کوردستان"", ""check_date"": ""2023-09-11"", ""second_hand"": ""no"", ""addr:country"": ""IQ"", ""currency:IQD"": ""yes"", ""payment:cash"": ""yes"", ""addr:district"": ""شارۆچکەی ناوەندیی هەولێر"", ""addr:postcode"": ""44001"", ""addr:province"": ""پارێزگای هەولێر"", ""opening_hours"": ""Mo-Su 05:00-20:00"", ""internet_access"": ""no"", ""toilets:wheelchair"": ""no"", ""payment:debit_cards"": ""no"", ""payment:credit_cards"": ""no""}",,,,2026-04-02 12:21:56.39034+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:56.39034+00,,false,,,,,,
,,,,,,,,Cafe,Basra,,,,Iraq,,,,2026-04-02 14:58:44.408976+00,,,partial,,,,,,,,,osm_node_11951745168,,,osm_node_11951745168,Basra,,1dd30098-759e-4078-8ad4-8d023de1ddd1,,,,,,,,,,,True,,,30.52894150,,,47.76758070,,,,كوفي مود,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""كوفي مود"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",,,,2026-04-02 14:58:44.408976+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 14:58:44.408976+00,,false,,,,,,
,,,,"07501737550, شەقامی کۆرنیش",,,,Shop/Retail,Erbil,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_11900264569,,,osm_node_11900264569,Erbil,,1dd789e3-e7c8-4aa9-93f7-a1e9f63894dc,,,,,,,,,,,True,,,36.17694600,,,44.07920810,,,,مارکێتی پاک,,,pak market,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مارکێتی پاک"", ""shop"": ""supermarket"", ""_extra"": {""all_phones"": []}, ""name:en"": ""pak market"", ""addr:street"": ""شەقامی کۆرنیش"", ""addr:housenumber"": ""07501737550""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Shop/Retail,Erbil,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_6573037130,,,osm_node_6573037130,Erbil,,1ddeebf5-7ed8-4dba-8318-9be95502e4b6,,,,,,,,,,,True,,,36.20093940,,,44.04419940,,,,Ramyar SAMSUNG,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""Ramyar SAMSUNG"", ""shop"": ""mobile_phone"", ""_extra"": {""all_phones"": []}}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Restaurant,Baghdad,,,,Iraq,,,,2026-04-02 19:30:08.257472+00,,,partial,,,,,,,,,,,,,Baghdad,,1de785c0-ac53-4ad4-8349-da6b21cdb2b1,,,,,,,,,,,True,,,33.28933160,,,44.41456620,,,,حلويات الحاج جواد الشكرجي,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""حلويات الحاج جواد الشكرجي"", ""fixme"": ""name, name:ar mismatch."", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""name:ar"": ""حلويات الحاج جواد الشكرجي"", ""drive_through"": ""no""}",,,,2026-04-02 19:30:08.257472+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:08.257472+00,,false,,,,,,
,,,,قضاء أربيل,,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_8288814917,,,osm_node_8288814917,Erbil,,1e2e733f-79d1-4b45-8f51-686f60db10d0,,,,,,,,,,,True,,,36.23806930,,,43.99346520,,,,يونيل,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""يونيل"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44003"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:town"": ""عنكاوا"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44003"", ""addr:subdistrict"": ""ناحية عنكاوا""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,کوێستان,,,,Shop/Retail,Erbil,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_6354238487,,,osm_node_6354238487,Erbil,,1e32b1dc-90f5-41b8-a95f-373c3507b6a2,,,,,,,,,,,True,,,36.21892370,,,44.03082660,,,,ماركیت كیفی,,,kayfi market,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""ماركیت كیفی"", ""shop"": ""supermarket"", ""_extra"": {""name_ku"": ""دوكانی كەیفی"", ""all_phones"": []}, ""name:en"": ""kayfi market"", ""name:ku"": ""دوكانی كەیفی"", ""addr:street"": ""کوێستان""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,"3, شەقامی بنەسڵاوە",,,,Cafe,Erbil,,,,Iraq,,,,2026-04-02 12:21:58.724853+00,,,real,,,,,,,,,,,,,Erbil,,1e502d98-bf60-48ff-8a10-05f69029e810,,,,,,,,,,,True,,,36.16112180,,,44.06220740,,,,مخبز,,,Bakery,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مخبز"", ""shop"": ""bakery"", ""_extra"": {""name_ku"": ""نانەواخانە"", ""all_phones"": []}, ""name:en"": ""Bakery"", ""name:ku"": ""نانەواخانە"", ""addr:street"": ""شەقامی بنەسڵاوە"", ""addr:housenumber"": ""3""}",,,,2026-04-02 12:21:58.724853+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:58.724853+00,,false,,,,,,
,,,,الداوودي,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:03.79537+00,,,real,,,,,,,,,,,,,Baghdad,,1e6dab2f-a9e3-4938-87a9-665e80bf8f7f,,,,,,,,,,,True,,,33.30869940,,,44.33610800,,,,كص ستيشن,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""كص ستيشن"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""الداوودي"", ""addr:neighbourhood:en"": ""Al-Dawoodi""}",,,,2026-04-02 19:30:03.79537+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:03.79537+00,,false,,,,,,
,,,,,,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_11842915482,,,osm_node_11842915482,Erbil,,1e8965de-12fb-4772-ac43-950a58e09e6f,,,,,,,,,,,True,,,36.18977950,,,44.00371270,,,,ICenter,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""ICenter"", ""shop"": ""electronics"", ""_extra"": {""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
