name,name_en,phone,website,email,address,city,governorate,category,subcategory,latitude,longitude,facebook,instagram,data_quality,verified,source
market odd,,,,,121 gullan nzek maktab dldar,أربيل,Erbil,Shop/Retail,shop,36.182022,44.054012,,,partial,false,osm
کوتاڵێ نەبەرد,Kutaly Nabard,,,,07504822772,Erbil,Erbil,Shop/Retail,shop,36.1811135,44.0585216,,,partial,false,osm
دیزاینی لەنجە,Design Lanja,,,,07508585241,Erbil,Erbil,Shop/Retail,shop,36.1812135,44.0586694,,,partial,false,osm
Yarasn,,,,,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1850854,44.0604458,,,partial,false,osm
سوپەرمارکێتی پایتەخت,Paytakht Supermarket,,,,"شەقامی ئەختەری شاعیر, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1918716,44.0584772,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,"332-200, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1861067,44.0585737,,,partial,false,osm
nozan market,,,,,Erbil havalan farhi tanisht asayishi havalan,أربيل,Erbil,Shop/Retail,shop,36.18991,44.053677,,,partial,false,osm
warda phone,,,,,sarwaran nzik asayish,أربيل,Erbil,Shop/Retail,shop,36.191971,44.05928,,,partial,false,osm
market chnarok,,,,,havalan nzek mzgawte saed taeb,أربيل,Erbil,Shop/Retail,shop,36.188831,44.057373,,,partial,false,osm
Protex Center,,,,,,أربيل,Erbil,Shop/Retail,shop,36.1914362,44.0537532,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,"شەقامی ئەختەری شاعیر, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1917227,44.060241,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,"شەقامی عەبدولخالق مەعروف, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1862982,44.0611572,,,partial,false,osm
سوپەرمارکێت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1716594,44.0704244,,,partial,false,osm
سوپەرمارکێت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1717076,44.0671325,,,partial,false,osm
ڕاز ماڕکێت,RAZ Market,,,,گەڕەکی حەسارۆک 5,Erbil,Erbil,Shop/Retail,shop,36.1716555,44.0708688,,,partial,false,osm
تیم مارت - کۆڕنیش,Teammart - Kornish,,https://www.team-mart.com/,info@tean-mart.com,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1683191,44.0781495,,,partial,false,osm
سوپەرمارکێتی ئارام,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1714475,44.0731172,,,partial,false,osm
سامان شيخاني,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1788024,44.0696815,,,partial,false,osm
Tecnophone,,,,,"Erbil- 5, hassarok",أربيل,Erbil,Shop/Retail,shop,36.17717,44.07919,,,partial,false,osm
مارکێتی پاک,pak market,,,,"07501737550, شەقامی کۆرنیش",Erbil,Erbil,Shop/Retail,shop,36.176946,44.0792081,,,partial,false,osm
مۆبایلی ئاراس,,,,,"شەقامی کۆنی بنەسراوە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.166241,44.0807196,,,partial,false,osm
aram basit house,Aram bast’s house,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1714019,44.0830694,,,partial,false,osm
market mam ramzy,,,,,Erbil hawkary nzik qwtabxanay hawkary,أربيل,Erbil,Shop/Retail,shop,36.17115,44.08408,,,partial,false,osm
مارکێتی مامۆستا,,,,,,Erbil,Erbil,Shop/Retail,shop,36.182868,44.0775087,,,partial,false,osm
سوپەرمارکیتی مانگ,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1880165,44.0786138,,,partial,false,osm
ئیتالیان بازار,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1868891,44.0792244,,,partial,false,osm
Kornish Market,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1884425,44.0784531,,,partial,false,osm
market Makok,,,,,"5Hasarak, Lass school",أربيل,Erbil,Shop/Retail,shop,36.179559,44.084944,,,partial,false,osm
مارکێتی گریڤان,grevan market,,,,"07501737550, شەقامی کۆرنیش",Erbil,Erbil,Shop/Retail,shop,36.1831737,44.0808003,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,,"شەقامی کؤرنیش, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1857264,44.0801275,,,partial,false,osm
market dahen,,,,,Erbil zelan city nzik mzgawty tabaiy,أربيل,Erbil,Shop/Retail,shop,36.190626,44.081691,,,partial,false,osm
mobile pasha phone,,,,,zelan ste mzgawte tabaee,أربيل,Erbil,Shop/Retail,shop,36.19082,44.082542,,,partial,false,osm
سوبرماركت گرسور,supermarket Garasor,,,,,Erbil,Erbil,Shop/Retail,shop,36.1439451,44.0994634,,,partial,false,osm
كوكاي برايان,,,,,,هەولێر,Erbil,Shop/Retail,shop,36.1507323,44.1044242,,,partial,false,osm
market hazhar,,,,,Erbil- bnaslawa near brayan mosque,أربيل,Erbil,Shop/Retail,shop,36.15089,44.102928,,,partial,false,osm
كوكاي ديار,,,,,,هەولێر,Erbil,Shop/Retail,shop,36.151147,44.1084341,,,partial,false,osm
ماركيت بةهةشتي شار,,,,,,هةولير,Erbil,Shop/Retail,shop,36.1558527,44.0973592,,,partial,false,osm
کۆگای ڕووداو ١,,,,,,أربيل,Erbil,Shop/Retail,shop,36.1594951,44.1037579,,,partial,false,osm
TeamMart Bnaslawa,,,,,,هەولێر,Erbil,Shop/Retail,shop,36.1558676,44.10354,,,partial,false,osm
پۆشاکی ئەرینا,پۆشاکی ئەرینا,,,,,Erbil,Erbil,Shop/Retail,shop,36.1538372,44.1031612,,,partial,false,osm
پۆشاکی ابراهيم,پۆشاکی ابراهيم,,,,,Erbil,Erbil,Shop/Retail,shop,36.1536773,44.1032211,,,partial,false,osm
موبایلی سەرکەوت,موبایلی سەرکەوت,,,,,Erbil,Erbil,Shop/Retail,shop,36.1537919,44.1032173,,,partial,false,osm
rekawt mobile,,,,,binaslawa nzik mzgawty brayan,أربيل,Erbil,Shop/Retail,shop,36.153328,44.103245,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1869761,44.1192149,,,partial,false,osm
عدة داهين,Dahen Tool's & Electric,,,,"شەقامی لاوان - بنەسڵاوە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1904219,44.119368,,,partial,false,osm
GORANco.,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1959388,44.0430442,,,partial,false,osm
سلام آبو الغاز,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1947274,44.0427381,,,partial,false,osm
سوپەرمارکێتی هەفتەبازاڕ,Hafta Bazar SuperMarket,,,,"شەقامی کۆیە, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1949919,44.04881,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,,"شەقامی ئەختەری شاعیر, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1923023,44.0532205,,,partial,false,osm
I tech phone,,,,,sarwaran psht babl hara,أربيل,Erbil,Shop/Retail,shop,36.192436,44.04913,,,partial,false,osm
دەرگای کارەبایی ONEON,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1990022,44.0437319,,,partial,false,osm
Ramyar SAMSUNG,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2009394,44.0441994,,,partial,false,osm
LG,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2028608,44.044674,,,osm,false,osm
BIRIZ,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2012667,44.0442728,,,partial,false,osm
Haier,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2014949,44.0443369,,,partial,false,osm
سوپەرمارکێتی ئاڤێستا,,,,,"شەقامی پێشەوا قازی, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2042335,44.0450244,,,partial,false,osm
rawand phone,,,,,"gulan1, 20moderncity",أربيل,Erbil,Shop/Retail,shop,36.200134,44.051029,,,partial,false,osm
market dlshad,,,,,"gulan 1, barambar qutabxanyi hezha",أربيل,Erbil,Shop/Retail,shop,36.202408,44.049843,,,partial,false,osm
Astera phone,,,,,shex ahmad 20 yakam,أربيل,Erbil,Shop/Retail,shop,36.199474,44.050613,,,partial,false,osm
arkan mobile,,,,,Erbil gulan,أربيل,Erbil,Shop/Retail,shop,36.205273,44.050369,,,partial,false,osm
Ahmed phone,,,,,gulan1,أربيل,Erbil,Shop/Retail,shop,36.202114,44.051407,,,partial,false,osm
rawand phone,,,,,"gulan1, 20moderncity",أربيل,Erbil,Shop/Retail,shop,36.200073,44.050892,,,partial,false,osm
سوبر ماركت - سوران بازار - سايدين كسنزان,,,,,شارع كزنزان مقابل مجدي مول,أربيل,Erbil,Shop/Retail,shop,36.19604,44.0574917,,,partial,false,osm
"Majidi Mall, City Center",Majdi Mall,,,,"Hawler-Koya road, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1956042,44.0643352,,,partial,false,osm
Money mart2,,,,,naw majdi moll,أربيل,Erbil,Shop/Retail,shop,36.195362,44.06414,,,partial,false,osm
ok phone,,,,,sarwaran,أربيل,Erbil,Shop/Retail,shop,36.195248,44.060608,,,partial,false,osm
هایپەرمارکێتی ماجیدی,,,,,"شەقامی کۆیە, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1954866,44.0646163,,,partial,false,osm
Teammart supermarket,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2011582,44.0595961,,,partial,false,osm
مارکێت نور,Nur Market,,,,,Erbil,Erbil,Shop/Retail,shop,36.2026706,44.0627812,,,partial,false,osm
ماركت احمد ومحمود,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2028175,44.0619294,,,partial,false,osm
مارکێتی دلزار,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2030693,44.0618643,,,partial,false,osm
market saryas,,,,,"Erbil, gullan2, tanisht paymangayi kani",أربيل,Erbil,Shop/Retail,shop,36.20126,44.062195,,,partial,false,osm
مارکێتی سوڵتان,sultan market,,,,07501737550,Erbil,Erbil,Shop/Retail,shop,36.1990707,44.0630281,,,partial,false,osm
سێنتەر پۆینت,CentrePoint,,,,"شەقامی پێشەوا قازی, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2099973,44.0466788,,,partial,false,osm
ئێڵ سی وایکیکی,LC waikiki,,,,"شەقامی پێشەوا قازی, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2094495,44.044964,,,partial,false,osm
دی فاکتۆ,DeFacto,,,,"شەقامی پێشەوا قازی, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2098939,44.0448907,,,partial,false,osm
شاری دیجیتاڵ,Digital city,,,,"شەقامی پێشەوا قازی, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2098964,44.0450138,,,partial,false,osm
پۆنی هەولێر,Giovane Gentile,,,,"شەقامی پێشەوا قازی, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2096659,44.0456235,,,partial,false,osm
کارفور,Carrefour,,,,"شەقامی پێشەوا قازی, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2105769,44.0444532,,,partial,false,osm
كامران,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2118529,44.0417094,,,partial,false,osm
دلير,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2114618,44.0404531,,,partial,false,osm
ئیپەکیۆل,IPEKYOL,,,,"شەقامی پێشەوا قازی, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2099283,44.0464571,,,partial,false,osm
مول - كارفور فاميلي - شارع 100,,,,,شارع ال100-فاميلي مول -(كارفور),أربيل,Erbil,Shop/Retail,shop,36.211115,44.0456717,,,partial,false,osm
M. S phone,,,,,Erbily nwe tanisht K.market,أربيل,Erbil,Shop/Retail,shop,36.21283,44.063908,,,partial,false,osm
تبم مارت هواير نوى ١,TeaMMart Hawleri nwe,,,,,Erbil,Erbil,Shop/Retail,shop,36.2043297,44.0710706,,,partial,false,osm
تيم مارت هولير نوى 1,Teammart - Hawlery Nwe 1,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2049118,44.0709907,,,partial,false,osm
ئاسۆس,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2010131,44.0767301,,,partial,false,osm
ڕاستی,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2029434,44.0778679,,,partial,false,osm
سوپەرمارکێتی بێتواتە,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2026442,44.0741327,,,partial,false,osm
بەگزادە,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2036623,44.0770221,,,partial,false,osm
market xoshnaw,,,,,Batwata.nzik gasha group,أربيل,Erbil,Shop/Retail,shop,36.203434,44.074574,,,partial,false,osm
سەرهەد بێتواتە,sarhad betwata,,,,07501737550,Erbil,Erbil,Shop/Retail,shop,36.2036453,44.0756498,,,partial,false,osm
مارکێتی دیلان بێواتە,dilan market betwata,,,,"07501737550, بێتواتەی نوێ",Erbil,Erbil,Shop/Retail,shop,36.1998603,44.0767925,,,partial,false,osm
كۆمپانیای سۆنیك,Sonic Company,,,,,Erbil,Erbil,Shop/Retail,shop,36.1993053,44.0805771,,,partial,false,osm
ماڕکێت احمد,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2019381,44.0837381,,,partial,false,osm
